class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
triangle,0.545648336,0.57894671,-0.467348456,0.99999249,0.553277314,0.576840341,-0.459656328,0.999973476,0.553623617,0.578280866,-0.459679633,0.999973357,0.553900599,0.579578817,-0.459860772,0.999973238,0.552578211,0.568080366,-0.473163486,0.999977946,0.552347422,0.562601268,-0.47326085,0.999968767,0.552066982,0.556453526,-0.47331813,0.999969423,0.551826894,0.572776556,-0.375926733,0.99996525,0.548850596,0.540835679,-0.437959224,0.999976873,0.538705945,0.579398513,-0.431384474,0.999980628,0.537687302,0.570198357,-0.449482113,0.999987841,0.527302623,0.604772568,-0.282272905,0.999983549,0.506265938,0.490686089,-0.377096683,0.999998629,0.527152896,0.705302179,-0.276855916,0.983796,0.474483073,0.406444937,-0.410825998,0.997492254,0.536163092,0.793906689,-0.355778068,0.971950889,0.462551266,0.301069051,-0.476193935,0.992801547,0.538078129,0.812314034,-0.365526229,0.941457629,0.462230265,0.267037004,-0.500225186,0.986766636,0.538864791,0.815419674,-0.397329032,0.949171007,0.460186988,0.260466784,-0.525252223,0.988391697,0.536471426,0.807378292,-0.37313652,0.952961087,0.46258229,0.273981422,-0.490865111,0.989055872,0.465524286,0.612037539,0.040824797,0.994069517,0.427632689,0.583289206,-0.040911742,0.999646008,0.496100366,0.712827146,0.085070461,0.963148594,0.390373141,0.716833353,-0.069607906,0.996275067,0.532056928,0.852029264,0.189461455,0.956210196,0.354925007,0.844025373,0.046604518,0.997741818,0.5273422,0.88256079,0.194775298,0.924801946,0.353717595,0.858195603,0.052214991,0.98930043,0.557734191,0.901012719,0.131056249,0.966112554,0.344133884,0.907454252,-0.053643379,0.994686663
triangle,0.545553982,0.578546166,-0.475644529,0.99999243,0.553266585,0.576416671,-0.467747122,0.999973595,0.553623021,0.577957034,-0.467768967,0.999973297,0.553903937,0.579342902,-0.467949033,0.999973297,0.552507818,0.56739825,-0.48080954,0.999978006,0.552245021,0.561894953,-0.480904669,0.999968708,0.551933885,0.555836201,-0.480960101,0.999969661,0.551834464,0.572758138,-0.380526632,0.999965072,0.548736811,0.540391803,-0.440632671,0.999977052,0.538558364,0.579327881,-0.438467711,0.999980569,0.537479043,0.570074081,-0.455974579,0.9999879,0.527664959,0.604933202,-0.283094585,0.99998349,0.506250739,0.49084118,-0.377075464,0.999998629,0.527309835,0.705304205,-0.277917206,0.983591735,0.474083871,0.405938387,-0.41067946,0.997515857,0.536139309,0.793833792,-0.358059227,0.971769392,0.462307632,0.300921947,-0.476352125,0.992831528,0.538043916,0.812290668,-0.368300408,0.941195488,0.462144315,0.264355212,-0.500242472,0.986778259,0.538810611,0.815403521,-0.399753511,0.948904693,0.459572881,0.260301173,-0.525399446,0.988396227,0.536418974,0.80737108,-0.375255704,0.952589512,0.462368965,0.273005992,-0.491079181,0.989025116,0.46549651,0.612054169,0.040641755,0.993974566,0.427634954,0.583292067,-0.040727321,0.999643445,0.496073991,0.712820053,0.086586349,0.96279794,0.390390545,0.716552556,-0.070190184,0.996275961,0.532034039,0.852002621,0.191867605,0.955550611,0.354905665,0.844080865,0.044976782,0.997720957,0.527323067,0.882550716,0.197155893,0.923516572,0.353717417,0.85856539,0.050514646,0.989168048,0.557746112,0.901078761,0.133369684,0.965576053,0.344041198,0.907524168,-0.054862391,0.994653285
triangle,0.545478404,0.577531755,-0.476154506,0.99999243,0.5532552,0.575304568,-0.468634218,0.999973714,0.553621829,0.576945961,-0.468653589,0.999973357,0.553906798,0.578452528,-0.468835473,0.999973357,0.552399814,0.565997183,-0.481284201,0.999978125,0.552081287,0.560479343,-0.481378645,0.999968827,0.551709235,0.554507792,-0.481429756,0.9999699,0.551836848,0.572482407,-0.382353216,0.99996525,0.548499882,0.539634049,-0.440632313,0.999977231,0.538457036,0.57894212,-0.43934679,0.999980509,0.537282228,0.569643497,-0.456272602,0.9999879,0.527731895,0.604918897,-0.283784807,0.99998343,0.506244421,0.491052508,-0.376942992,0.999998629,0.527373791,0.705411136,-0.278841078,0.98347348,0.473790884,0.404864073,-0.4100281,0.997507751,0.536123455,0.794955671,-0.358756244,0.971295238,0.461440027,0.299980581,-0.47597748,0.992759705,0.538062632,0.813349903,-0.368543029,0.940493226,0.461649001,0.264290422,-0.499534607,0.986672044,0.538829863,0.817080498,-0.400135577,0.94824475,0.458375394,0.259990692,-0.524964392,0.988304675,0.536419511,0.808855712,-0.376007438,0.951986849,0.461679786,0.273004413,-0.49080947,0.988944709,0.465571225,0.612121999,0.040555123,0.993925393,0.427664638,0.583365977,-0.040642712,0.999640644,0.496078253,0.712850392,0.088595413,0.963027716,0.390390277,0.716570556,-0.060729396,0.996298373,0.532037616,0.852166235,0.19258967,0.955598235,0.354897857,0.844090402,0.052790441,0.997735918,0.527327597,0.882584333,0.197824478,0.92373848,0.353618562,0.858516455,0.058198154,0.989251256,0.557736158,0.901154995,0.134109288,0.965749979,0.344028473,0.907870114,-0.046361201,0.994689524
triangle,0.544461787,0.576160014,-0.47868216,0.99999249,0.552664936,0.574418247,-0.471532822,0.99997431,0.553159356,0.576192915,-0.471552223,0.999973655,0.553566575,0.577820361,-0.471732318,0.999973834,0.551402509,0.564597905,-0.483800024,0.999978602,0.55101943,0.559098482,-0.483896136,0.999969244,0.55058223,0.553154767,-0.483948946,0.999970675,0.551765919,0.572380185,-0.383498222,0.999965668,0.547784805,0.538575649,-0.440582722,0.999977827,0.53762871,0.578231752,-0.440912068,0.999980807,0.536327481,0.568622887,-0.457398623,0.999988198,0.528408051,0.6040681,-0.282797128,0.99998349,0.506161511,0.491059184,-0.372882813,0.999998689,0.527407885,0.704348266,-0.277512997,0.982874274,0.473698765,0.403593153,-0.403862476,0.99757719,0.536108911,0.793522656,-0.358425796,0.970372915,0.460773349,0.298054278,-0.471700698,0.992834568,0.538038492,0.811924398,-0.368179291,0.938850939,0.45763132,0.263254434,-0.494878799,0.986662626,0.538829267,0.816742599,-0.399735987,0.946860075,0.45783785,0.258644015,-0.520398378,0.988301694,0.536412001,0.808507264,-0.375704974,0.950616181,0.458796889,0.27208519,-0.486493796,0.988892078,0.465593815,0.61211288,0.040824536,0.994003057,0.427676737,0.583432734,-0.040901218,0.999648571,0.496140808,0.712908566,0.090852447,0.961908638,0.390390426,0.716681302,-0.065266326,0.996326327,0.531968594,0.851995707,0.193511501,0.954592824,0.354776502,0.84452939,0.044562891,0.997711957,0.527272105,0.882619321,0.198566243,0.922755361,0.3532767,0.85876888,0.049829654,0.989073694,0.557874382,0.90127182,0.136187017,0.964747071,0.344021618,0.908205926,-0.053269308,0.994644105
triangle,0.54424268,0.573841691,-0.47853145,0.999992669,0.552570403,0.572278142,-0.471151114,0.999975145,0.553095698,0.574182093,-0.471170753,0.99997431,0.553526998,0.575936317,-0.471350878,0.999974608,0.551157534,0.562014639,-0.483169496,0.999979258,0.550739884,0.556508899,-0.483265609,0.999969959,0.550272822,0.550542772,-0.483315915,0.999971688,0.551767409,0.571358025,-0.382699817,0.999966621,0.547498763,0.536392212,-0.438512444,0.999978602,0.53747642,0.576654017,-0.440530986,0.999981344,0.536081254,0.566949785,-0.456724286,0.999988556,0.528886259,0.602597952,-0.281096399,0.999983907,0.505885541,0.490486503,-0.366922349,0.999998748,0.527408063,0.70381552,-0.276348561,0.982854784,0.4736498,0.403244168,-0.397151291,0.997656286,0.536052048,0.791728914,-0.358263522,0.970450521,0.460016072,0.299670875,-0.46632266,0.992960453,0.537909508,0.810170591,-0.368500054,0.938791096,0.455349356,0.263756096,-0.48933658,0.986723006,0.538759708,0.815311909,-0.399813235,0.946878552,0.457031608,0.258979768,-0.51498431,0.988363206,0.536381602,0.807303965,-0.375463337,0.950505674,0.457016647,0.272526354,-0.481165707,0.988897979,0.465804636,0.612109184,0.040785234,0.994109392,0.427784741,0.583479941,-0.040857401,0.999658227,0.496388555,0.713458717,0.090631768,0.961242855,0.390388399,0.716685355,-0.06920442,0.996366978,0.531968296,0.852109373,0.192914486,0.953798354,0.354722887,0.844817221,0.038650714,0.997697949,0.527268529,0.882744312,0.197777897,0.921337605,0.353285283,0.858909428,0.043674264,0.988870382,0.557875872,0.901708186,0.135888293,0.963761568,0.343893707,0.908206046,-0.059144061,0.994621634
triangle,0.544373691,0.571796477,-0.476628453,0.999992788,0.552732885,0.569707155,-0.469444841,0.999975979,0.553292692,0.571587026,-0.469462007,0.999974966,0.553750336,0.573329747,-0.469641477,0.999975443,0.551166475,0.55956012,-0.482426435,0.999979854,0.550769031,0.554112434,-0.482524633,0.999970555,0.550289214,0.548153818,-0.482581019,0.999972582,0.551931083,0.569263816,-0.379828781,0.999967754,0.547414064,0.534358501,-0.432092279,0.999979317,0.537587702,0.575057447,-0.439694464,0.999982119,0.53609848,0.565571964,-0.45551756,0.999988973,0.529770792,0.601625264,-0.276429087,0.999984741,0.505892813,0.490498066,-0.361301005,0.999998808,0.527448952,0.702871263,-0.272421747,0.983314633,0.473665565,0.403941184,-0.392082959,0.997740209,0.535439014,0.790856838,-0.35816294,0.97126019,0.458844215,0.305706084,-0.464529544,0.993139923,0.537349939,0.810132563,-0.368791997,0.940056562,0.453350723,0.267262548,-0.488439292,0.986923099,0.538124919,0.815200388,-0.400038481,0.948055625,0.455826938,0.26196304,-0.514591396,0.98854208,0.535793066,0.807199717,-0.375382215,0.951435924,0.457077414,0.276642948,-0.479685038,0.989000857,0.465803862,0.611999571,0.040822856,0.994249642,0.427893043,0.583377361,-0.040890828,0.999668181,0.496488512,0.713472664,0.090430632,0.959320426,0.390507072,0.715916097,-0.072412103,0.996355712,0.531772494,0.851837873,0.192725122,0.951379895,0.354721546,0.844774485,0.034770213,0.997649252,0.527206481,0.882876396,0.19755657,0.918728173,0.353286117,0.858887851,0.039681461,0.988592923,0.557886839,0.901764631,0.136184797,0.961862206,0.34391892,0.907995403,-0.062691607,0.994536519
triangle,0.544657707,0.566951394,-0.465176463,0.999992251,0.552970767,0.563679457,-0.4569754,0.999974549,0.553600013,0.565670311,-0.457007885,0.999973476,0.554118395,0.567442358,-0.457189143,0.999973774,0.551197469,0.553715885,-0.467453927,0.999978662,0.550791979,0.548365414,-0.467551321,0.999969006,0.550294936,0.542745531,-0.467601269,0.999971449,0.552165627,0.564115644,-0.367738187,0.999966204,0.547072232,0.528909683,-0.414231479,0.999978721,0.538158774,0.57098335,-0.427925348,0.999981403,0.536197424,0.562035978,-0.441349864,0.999988616,0.530104816,0.599921048,-0.264445752,0.999984741,0.505694926,0.490321964,-0.346621037,0.999998868,0.52743715,0.702095807,-0.260942459,0.983269691,0.473482013,0.405452251,-0.373878241,0.997830629,0.534749746,0.790954828,-0.349661618,0.970514834,0.457932472,0.313259155,-0.44735235,0.993436813,0.537149072,0.810662687,-0.361205727,0.938291252,0.454191506,0.279397726,-0.47092858,0.987379193,0.537881672,0.816276848,-0.391920894,0.946650028,0.456129938,0.27383244,-0.496973544,0.988947272,0.535444915,0.809063196,-0.366651714,0.950154066,0.457217395,0.286648422,-0.462308973,0.989333093,0.465643406,0.611637414,0.040365703,0.994211793,0.427982539,0.583003581,-0.040425949,0.999670625,0.496475071,0.713364661,0.084124982,0.957844675,0.390737504,0.715267122,-0.070326835,0.996336579,0.531643271,0.851393878,0.181069598,0.949435115,0.354725212,0.844672203,0.035613284,0.997560263,0.527229786,0.882642806,0.185467884,0.916351914,0.353281438,0.858892739,0.040165789,0.988231897,0.557898045,0.901808023,0.126372576,0.960280478,0.344276607,0.907659471,-0.061271541,0.994396687
triangle,0.544826865,0.562319577,-0.477984995,0.999992251,0.553028047,0.559372842,-0.46827808,0.999974787,0.553669751,0.561501205,-0.468309879,0.999973655,0.554197848,0.563408613,-0.4684937,0.999973834,0.551219642,0.549062908,-0.476883531,0.999978781,0.550785244,0.543646753,-0.476977825,0.999969244,0.5501948,0.537804663,-0.47701633,0.999971867,0.552195609,0.560593009,-0.373524487,0.999966264,0.546427667,0.52297914,-0.419788629,0.99997896,0.538310707,0.566690564,-0.43928057,0.999981582,0.536206841,0.557513595,-0.45032689,0.999988735,0.530392706,0.59957701,-0.267729521,0.999985278,0.504792154,0.489181995,-0.351634651,0.999998927,0.527160406,0.700888932,-0.265107632,0.983859003,0.472060651,0.405137688,-0.380434126,0.997884989,0.53369087,0.790811241,-0.359902948,0.971403301,0.456571937,0.313040435,-0.454473168,0.993700266,0.536792338,0.810681343,-0.37255156,0.940015137,0.450442433,0.277315557,-0.477951109,0.987852275,0.53750366,0.816067934,-0.403780758,0.948177814,0.453282595,0.272056103,-0.50341922,0.989373028,0.535033703,0.80912143,-0.377173185,0.951485038,0.453001142,0.284968406,-0.469378799,0.989705682,0.46563822,0.610772789,0.039891064,0.99435389,0.427987188,0.58225596,-0.039962832,0.999682069,0.496473372,0.713248253,0.086701788,0.956763327,0.390946001,0.714757502,-0.066842653,0.996325791,0.531276882,0.849555016,0.187207162,0.947974145,0.354785621,0.844440281,0.036690284,0.997586012,0.526961029,0.882355869,0.192078173,0.914796472,0.353593767,0.858774185,0.042006001,0.98840934,0.557894766,0.901809752,0.131883785,0.959709764,0.344463378,0.907247365,-0.059804622,0.994491398
triangle,0.545057595,0.554055512,-0.479136616,0.999992311,0.553054273,0.551375389,-0.470157415,0.999975204,0.553692222,0.553826392,-0.470185399,0.999974012,0.554219186,0.55607003,-0.47037524,0.999974132,0.551235735,0.540469587,-0.477976322,0.999979019,0.55077368,0.534661889,-0.478069693,0.999969602,0.55007714,0.528560817,-0.478102148,0.999972284,0.552217603,0.554448664,-0.378185034,0.999966443,0.546188354,0.515110075,-0.418794721,0.99997896,0.538557589,0.5590716,-0.44127512,0.999981642,0.536220074,0.549167573,-0.451343805,0.999988794,0.5303545,0.597638369,-0.275386035,0.999985814,0.503499269,0.486334413,-0.350736618,0.999998987,0.526177526,0.699690342,-0.278871804,0.984625876,0.468561411,0.399099022,-0.379622638,0.99787271,0.532745004,0.790809393,-0.368475616,0.972363889,0.451667845,0.299002916,-0.454600483,0.993773162,0.536249816,0.810711324,-0.380241066,0.941739917,0.449010491,0.269464612,-0.477979302,0.987973869,0.537082374,0.815950572,-0.41134724,0.949696541,0.451900512,0.263652325,-0.503781021,0.989503205,0.534580588,0.809146166,-0.385533482,0.952774227,0.451258123,0.27727899,-0.469596982,0.989825249,0.465587974,0.610356569,0.038867258,0.994431257,0.427975446,0.58220619,-0.038961045,0.999692321,0.496029764,0.713188648,0.089857459,0.956412733,0.391013294,0.714559734,-0.068663806,0.996299744,0.530969501,0.848069966,0.194651768,0.947431326,0.354835451,0.84424144,0.032933105,0.997633219,0.526709437,0.882222354,0.199978188,0.914799213,0.353739023,0.858639956,0.037142318,0.988702118,0.5578866,0.901602328,0.139367893,0.95961827,0.344778091,0.906915724,-0.067714192,0.994626462
triangle,0.545102894,0.54788065,-0.503386438,0.999992609,0.553068221,0.544597447,-0.492722154,0.999976277,0.553709805,0.54705441,-0.492752314,0.999975085,0.554241776,0.54940927,-0.492945075,0.999975145,0.551192105,0.533513129,-0.499564677,0.999979854,0.550510764,0.52758342,-0.499656588,0.999970794,0.549491942,0.521310747,-0.499679267,0.999973416,0.552228391,0.548163235,-0.394141257,0.999967515,0.544974625,0.507786334,-0.42227906,0.999979496,0.538619757,0.554239929,-0.463195413,0.999982178,0.535878599,0.543531001,-0.472282529,0.999989092,0.530332625,0.596430421,-0.286996663,0.999986589,0.502314508,0.48294881,-0.353690743,0.999999046,0.525320947,0.697242737,-0.2883977,0.985549748,0.465381354,0.395649672,-0.38136065,0.997826755,0.531964898,0.789184093,-0.377321213,0.973953962,0.445634037,0.297153205,-0.455938101,0.993833959,0.53527391,0.808850288,-0.389748424,0.944845855,0.439056188,0.264538497,-0.478356868,0.988139391,0.535844207,0.812474012,-0.421873033,0.952367127,0.441316932,0.259635359,-0.507104278,0.98967576,0.533589959,0.806351364,-0.394572407,0.95514214,0.443177193,0.274614364,-0.46978426,0.989992678,0.465571493,0.609844804,0.03872804,0.994647086,0.427981228,0.580884993,-0.038830992,0.999707401,0.495421529,0.713305712,0.102465771,0.955294967,0.391471416,0.712118804,-0.068125464,0.996255219,0.53063494,0.847451031,0.215701789,0.946267486,0.354943067,0.843446434,0.034515362,0.997706413,0.526054323,0.880124509,0.221773893,0.915029287,0.353954047,0.857760012,0.038468532,0.989082575,0.557859898,0.901479483,0.160033628,0.95952642,0.344818324,0.905070961,-0.070040688,0.994807839
triangle,0.545136809,0.541712046,-0.507532537,0.999993086,0.553161025,0.537174761,-0.49490419,0.999977827,0.553840458,0.539385915,-0.494937062,0.999976695,0.554411888,0.541507661,-0.495127648,0.999976695,0.55111444,0.526536047,-0.503068507,0.999981165,0.550102592,0.520610154,-0.503158092,0.999972641,0.548635602,0.514470875,-0.50317812,0.999975085,0.552380443,0.541254997,-0.392098159,0.999969363,0.543084502,0.501030028,-0.424243003,0.999980688,0.538763762,0.54952997,-0.465911984,0.999983132,0.535488784,0.538525224,-0.476862848,0.999989688,0.530456305,0.593497992,-0.285467267,0.999987483,0.500721633,0.478672415,-0.355192333,0.999999106,0.525287569,0.691360712,-0.285505295,0.986516237,0.462146729,0.393831223,-0.383713335,0.997756243,0.531829894,0.78362155,-0.374628961,0.975773036,0.439099997,0.296934932,-0.461921126,0.993929803,0.535092473,0.803041637,-0.387244999,0.94849968,0.430083841,0.262870759,-0.487333685,0.98838073,0.535601437,0.805367529,-0.419388056,0.955505669,0.43408075,0.259649813,-0.515595973,0.989909351,0.533396661,0.799956143,-0.391934186,0.957984507,0.436355621,0.273997068,-0.477229416,0.990199327,0.465515167,0.60856241,0.039113741,0.994973302,0.427933782,0.58002609,-0.039231572,0.999726355,0.494381607,0.713598073,0.110537104,0.953201294,0.391863048,0.709315479,-0.078228854,0.996223271,0.529776454,0.846419036,0.22818163,0.944630802,0.355157256,0.84229666,0.02590354,0.997788906,0.525795996,0.877300978,0.234754324,0.915784061,0.354403257,0.856064975,0.029631004,0.989541292,0.557862461,0.901278496,0.174638122,0.959466457,0.344988018,0.904133558,-0.081133731,0.995007336
triangle,0.545571029,0.536593854,-0.496871531,0.999993563,0.553476334,0.530707657,-0.489583999,0.999979377,0.554166317,0.532476068,-0.489602387,0.999978364,0.554752946,0.534126818,-0.489794344,0.999978244,0.551151931,0.521203816,-0.49837023,0.999982476,0.550108016,0.515505135,-0.4984698,0.999974608,0.54856658,0.50947684,-0.498532265,0.999976814,0.552519798,0.532608211,-0.378638744,0.999971509,0.542500377,0.495709658,-0.420628339,0.999982059,0.539337456,0.543961763,-0.458850652,0.999984264,0.535509288,0.533842504,-0.470873415,0.999990404,0.530868232,0.587946594,-0.272058547,0.999988377,0.498727202,0.47428897,-0.351774544,0.999999166,0.525326073,0.685431659,-0.26772669,0.98741138,0.4594163,0.394666523,-0.381169409,0.997703612,0.531919777,0.777114093,-0.357442886,0.977422714,0.433065891,0.300883979,-0.460439205,0.993969381,0.535127223,0.797540247,-0.36974439,0.951749027,0.426022857,0.274540275,-0.486211598,0.988494754,0.535663545,0.798982799,-0.402401209,0.958302259,0.42637378,0.266276926,-0.514259875,0.990025282,0.533440828,0.793107092,-0.374953628,0.96052748,0.428729832,0.278375655,-0.475985736,0.990272224,0.465024441,0.608417213,0.039768793,0.995266199,0.427473158,0.580052078,-0.039882999,0.999742389,0.494217515,0.713981867,0.106767744,0.952482462,0.391858429,0.70966953,-0.082588457,0.996233106,0.525593638,0.852559566,0.219028413,0.943928778,0.355089098,0.842781544,0.018966388,0.99786514,0.52567023,0.877516091,0.225021556,0.916779041,0.354386806,0.856265366,0.022176322,0.989940464,0.557938695,0.901057005,0.164395601,0.959855974,0.344994336,0.904163837,-0.088865884,0.995188534
triangle,0.546389759,0.529511631,-0.495110929,0.99999392,0.55405122,0.522501886,-0.481942832,0.999980509,0.554760933,0.524116993,-0.481974691,0.999979556,0.555370867,0.525634468,-0.482158422,0.999979377,0.551343501,0.51369375,-0.491258472,0.99998349,0.550125062,0.508354664,-0.491358161,0.999976158,0.548595309,0.502671421,-0.491381437,0.999978185,0.552790582,0.523676276,-0.371462256,0.999972999,0.542229772,0.48900798,-0.416693091,0.999983132,0.540319443,0.537210584,-0.455490321,0.99998498,0.535738647,0.527825773,-0.467721075,0.99999088,0.531565785,0.58221072,-0.269053757,0.999988914,0.496767819,0.470173568,-0.349186152,0.999999166,0.525358558,0.681293786,-0.264724255,0.988006413,0.456609666,0.395220011,-0.378575742,0.997633696,0.53197825,0.772133172,-0.354705155,0.978135765,0.425279528,0.306675941,-0.457078606,0.993840218,0.534997344,0.792825282,-0.36742571,0.952820182,0.418544441,0.281029373,-0.482551724,0.988239348,0.535399079,0.793455899,-0.398990393,0.959178805,0.418209225,0.274060875,-0.509920776,0.989817202,0.533311009,0.787870169,-0.371924132,0.96127516,0.420651436,0.28407535,-0.472666383,0.990011573,0.464913994,0.608133256,0.039449368,0.99542892,0.427261651,0.580078065,-0.039563823,0.999753058,0.494260818,0.713570774,0.103798524,0.950145304,0.391873449,0.70965153,-0.083234638,0.996136367,0.526000619,0.852005541,0.216876224,0.941393673,0.355011821,0.843212605,0.021897804,0.997882247,0.525676668,0.877689421,0.22313875,0.914867282,0.354368031,0.856879771,0.025497202,0.990001857,0.558055341,0.900682688,0.161771327,0.958753824,0.345214635,0.903916299,-0.085693523,0.995218575
